 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_en)       
 1.43600000e-05  1.05000000e+01  1.43600000e-05  1.04998949e+01  1.43600000e-05  1.36734836e+00  1.43600000e-05  1.04999989e+01 
 1.43700000e-05  1.05000000e+01  1.43700000e-05  1.04998949e+01  1.43700000e-05  1.36746957e+00  1.43700000e-05  1.04999990e+01 
 1.43800000e-05  1.05000000e+01  1.43800000e-05  1.04998949e+01  1.43800000e-05  1.36759090e+00  1.43800000e-05  1.04999989e+01 
 1.43900000e-05  1.05000000e+01  1.43900000e-05  1.04998949e+01  1.43900000e-05  1.36771238e+00  1.43900000e-05  1.04999990e+01 
 1.44000000e-05  1.05000000e+01  1.44000000e-05  1.04998949e+01  1.44000000e-05  1.36783398e+00  1.44000000e-05  1.04999989e+01 
 1.44100000e-05  1.05000000e+01  1.44100000e-05  1.04998948e+01  1.44100000e-05  1.36795572e+00  1.44100000e-05  1.04999990e+01 
 1.44200000e-05  1.05000000e+01  1.44200000e-05  1.04998948e+01  1.44200000e-05  1.36807760e+00  1.44200000e-05  1.04999989e+01 
 1.44300000e-05  1.05000000e+01  1.44300000e-05  1.04998948e+01  1.44300000e-05  1.36819960e+00  1.44300000e-05  1.04999990e+01 
 1.44400000e-05  1.05000000e+01  1.44400000e-05  1.04998948e+01  1.44400000e-05  1.36832175e+00  1.44400000e-05  1.04999989e+01 
 1.44500000e-05  1.05000000e+01  1.44500000e-05  1.04998948e+01  1.44500000e-05  1.36844403e+00  1.44500000e-05  1.04999990e+01 
 1.44600000e-05  1.05000000e+01  1.44600000e-05  1.04998947e+01  1.44600000e-05  1.36856644e+00  1.44600000e-05  1.04999989e+01 
 1.44700000e-05  1.05000000e+01  1.44700000e-05  1.04998947e+01  1.44700000e-05  1.36868899e+00  1.44700000e-05  1.04999990e+01 
 1.44800000e-05  1.05000000e+01  1.44800000e-05  1.04998947e+01  1.44800000e-05  1.36881167e+00  1.44800000e-05  1.04999989e+01 
 1.44900000e-05  1.05000000e+01  1.44900000e-05  1.04998947e+01  1.44900000e-05  1.36893449e+00  1.44900000e-05  1.04999990e+01 
 1.45000000e-05  1.05000000e+01  1.45000000e-05  1.04998947e+01  1.45000000e-05  1.36905745e+00  1.45000000e-05  1.04999989e+01 
 1.45100000e-05  1.05000000e+01  1.45100000e-05  1.04998947e+01  1.45100000e-05  1.36918054e+00  1.45100000e-05  1.04999990e+01 
 1.45200000e-05  1.05000000e+01  1.45200000e-05  1.04998946e+01  1.45200000e-05  1.36930377e+00  1.45200000e-05  1.04999989e+01 
 1.45300000e-05  1.05000000e+01  1.45300000e-05  1.04998946e+01  1.45300000e-05  1.36942714e+00  1.45300000e-05  1.04999990e+01 
 1.45400000e-05  1.05000000e+01  1.45400000e-05  1.04998946e+01  1.45400000e-05  1.36955064e+00  1.45400000e-05  1.04999989e+01 
 1.45500000e-05  1.05000000e+01  1.45500000e-05  1.04998946e+01  1.45500000e-05  1.36967428e+00  1.45500000e-05  1.04999990e+01 
 1.45600000e-05  1.05000000e+01  1.45600000e-05  1.04998946e+01  1.45600000e-05  1.36979806e+00  1.45600000e-05  1.04999989e+01 
 1.45700000e-05  1.05000000e+01  1.45700000e-05  1.04998945e+01  1.45700000e-05  1.36992198e+00  1.45700000e-05  1.04999990e+01 
 1.45800000e-05  1.05000000e+01  1.45800000e-05  1.04998945e+01  1.45800000e-05  1.37004603e+00  1.45800000e-05  1.04999989e+01 
 1.45900000e-05  1.05000000e+01  1.45900000e-05  1.04998945e+01  1.45900000e-05  1.37017022e+00  1.45900000e-05  1.04999990e+01 
 1.46000000e-05  1.05000000e+01  1.46000000e-05  1.04998945e+01  1.46000000e-05  1.37029456e+00  1.46000000e-05  1.04999989e+01 
 1.46100000e-05  1.05000000e+01  1.46100000e-05  1.04998945e+01  1.46100000e-05  1.37041902e+00  1.46100000e-05  1.04999990e+01 
 1.46200000e-05  1.05000000e+01  1.46200000e-05  1.04998945e+01  1.46200000e-05  1.37054363e+00  1.46200000e-05  1.04999989e+01 
 1.46300000e-05  1.05000000e+01  1.46300000e-05  1.04998944e+01  1.46300000e-05  1.37066838e+00  1.46300000e-05  1.04999990e+01 
 1.46400000e-05  1.05000000e+01  1.46400000e-05  1.04998944e+01  1.46400000e-05  1.37079327e+00  1.46400000e-05  1.04999989e+01 
 1.46500000e-05  1.05000000e+01  1.46500000e-05  1.04998944e+01  1.46500000e-05  1.37091829e+00  1.46500000e-05  1.04999990e+01 
 1.46600000e-05  1.05000000e+01  1.46600000e-05  1.04998944e+01  1.46600000e-05  1.37104346e+00  1.46600000e-05  1.04999989e+01 
 1.46700000e-05  1.05000000e+01  1.46700000e-05  1.04998944e+01  1.46700000e-05  1.37116877e+00  1.46700000e-05  1.04999990e+01 
 1.46800000e-05  1.05000000e+01  1.46800000e-05  1.04998943e+01  1.46800000e-05  1.37129421e+00  1.46800000e-05  1.04999989e+01 
 1.46900000e-05  1.05000000e+01  1.46900000e-05  1.04998943e+01  1.46900000e-05  1.37141980e+00  1.46900000e-05  1.04999990e+01 
 1.47000000e-05  1.05000000e+01  1.47000000e-05  1.04998943e+01  1.47000000e-05  1.37154553e+00  1.47000000e-05  1.04999989e+01 
 1.47100000e-05  1.05000000e+01  1.47100000e-05  1.04998943e+01  1.47100000e-05  1.37167140e+00  1.47100000e-05  1.04999990e+01 
 1.47200000e-05  1.05000000e+01  1.47200000e-05  1.04998943e+01  1.47200000e-05  1.37179741e+00  1.47200000e-05  1.04999989e+01 
 1.47300000e-05  1.05000000e+01  1.47300000e-05  1.04998943e+01  1.47300000e-05  1.37192356e+00  1.47300000e-05  1.04999990e+01 
 1.47400000e-05  1.05000000e+01  1.47400000e-05  1.04998942e+01  1.47400000e-05  1.37204985e+00  1.47400000e-05  1.04999989e+01 
 1.47500000e-05  1.05000000e+01  1.47500000e-05  1.04998942e+01  1.47500000e-05  1.37217629e+00  1.47500000e-05  1.04999990e+01 
 1.47600000e-05  1.05000000e+01  1.47600000e-05  1.04998942e+01  1.47600000e-05  1.37230286e+00  1.47600000e-05  1.04999989e+01 
 1.47700000e-05  1.05000000e+01  1.47700000e-05  1.04998942e+01  1.47700000e-05  1.37242958e+00  1.47700000e-05  1.04999990e+01 
 1.47800000e-05  1.05000000e+01  1.47800000e-05  1.04998942e+01  1.47800000e-05  1.37255645e+00  1.47800000e-05  1.04999989e+01 
 1.47900000e-05  1.05000000e+01  1.47900000e-05  1.04998941e+01  1.47900000e-05  1.37268345e+00  1.47900000e-05  1.04999990e+01 
 1.48000000e-05  1.05000000e+01  1.48000000e-05  1.04998941e+01  1.48000000e-05  1.37281060e+00  1.48000000e-05  1.04999989e+01 
 1.48100000e-05  1.05000000e+01  1.48100000e-05  1.04998941e+01  1.48100000e-05  1.37293789e+00  1.48100000e-05  1.04999990e+01 
 1.48200000e-05  1.05000000e+01  1.48200000e-05  1.04998941e+01  1.48200000e-05  1.37306533e+00  1.48200000e-05  1.04999989e+01 
 1.48300000e-05  1.05000000e+01  1.48300000e-05  1.04998941e+01  1.48300000e-05  1.37319291e+00  1.48300000e-05  1.04999990e+01 
 1.48400000e-05  1.05000000e+01  1.48400000e-05  1.04998940e+01  1.48400000e-05  1.37332063e+00  1.48400000e-05  1.04999989e+01 
 1.48500000e-05  1.05000000e+01  1.48500000e-05  1.04998940e+01  1.48500000e-05  1.37344850e+00  1.48500000e-05  1.04999990e+01 
 1.48600000e-05  1.05000000e+01  1.48600000e-05  1.04998940e+01  1.48600000e-05  1.37357651e+00  1.48600000e-05  1.04999989e+01 
 1.48700000e-05  1.05000000e+01  1.48700000e-05  1.04998940e+01  1.48700000e-05  1.37370467e+00  1.48700000e-05  1.04999990e+01 
 1.48800000e-05  1.05000000e+01  1.48800000e-05  1.04998940e+01  1.48800000e-05  1.37383297e+00  1.48800000e-05  1.04999989e+01 
 1.48900000e-05  1.05000000e+01  1.48900000e-05  1.04998940e+01  1.48900000e-05  1.37396142e+00  1.48900000e-05  1.04999990e+01 
 1.49000000e-05  1.05000000e+01  1.49000000e-05  1.04998939e+01  1.49000000e-05  1.37409001e+00  1.49000000e-05  1.04999989e+01 
 1.49100000e-05  1.05000000e+01  1.49100000e-05  1.04998939e+01  1.49100000e-05  1.37421875e+00  1.49100000e-05  1.04999990e+01 
 1.49200000e-05  1.05000000e+01  1.49200000e-05  1.04998939e+01  1.49200000e-05  1.37434763e+00  1.49200000e-05  1.04999989e+01 
 1.49300000e-05  1.05000000e+01  1.49300000e-05  1.04998939e+01  1.49300000e-05  1.37447666e+00  1.49300000e-05  1.04999990e+01 
 1.49400000e-05  1.05000000e+01  1.49400000e-05  1.04998939e+01  1.49400000e-05  1.37460584e+00  1.49400000e-05  1.04999989e+01 
 1.49500000e-05  1.05000000e+01  1.49500000e-05  1.04998938e+01  1.49500000e-05  1.37473517e+00  1.49500000e-05  1.04999990e+01 
 1.49600000e-05  1.05000000e+01  1.49600000e-05  1.04998938e+01  1.49600000e-05  1.37486464e+00  1.49600000e-05  1.04999989e+01 
 1.49700000e-05  1.05000000e+01  1.49700000e-05  1.04998938e+01  1.49700000e-05  1.37499425e+00  1.49700000e-05  1.04999990e+01 
 1.49800000e-05  1.05000000e+01  1.49800000e-05  1.04998938e+01  1.49800000e-05  1.37512402e+00  1.49800000e-05  1.04999989e+01 
 1.49900000e-05  1.05000000e+01  1.49900000e-05  1.04998938e+01  1.49900000e-05  1.37525393e+00  1.49900000e-05  1.04999990e+01 
 1.50000000e-05  1.05000000e+01  1.50000000e-05  1.04998937e+01  1.50000000e-05  1.37538399e+00  1.50000000e-05  1.04999989e+01 
 1.50100000e-05  1.05000000e+01  1.50100000e-05  1.04998937e+01  1.50100000e-05  1.37551420e+00  1.50100000e-05  1.04999990e+01 
 1.50200000e-05  1.05000000e+01  1.50200000e-05  1.04998937e+01  1.50200000e-05  1.37564456e+00  1.50200000e-05  1.04999989e+01 
 1.50300000e-05  1.05000000e+01  1.50300000e-05  1.04998937e+01  1.50300000e-05  1.37577507e+00  1.50300000e-05  1.04999990e+01 
 1.50400000e-05  1.05000000e+01  1.50400000e-05  1.04998937e+01  1.50400000e-05  1.37590572e+00  1.50400000e-05  1.04999989e+01 
 1.50500000e-05  1.05000000e+01  1.50500000e-05  1.04998936e+01  1.50500000e-05  1.37603653e+00  1.50500000e-05  1.04999990e+01 
 1.50600000e-05  1.05000000e+01  1.50600000e-05  1.04998936e+01  1.50600000e-05  1.37616748e+00  1.50600000e-05  1.04999989e+01 
 1.50700000e-05  1.05000000e+01  1.50700000e-05  1.04998936e+01  1.50700000e-05  1.37629858e+00  1.50700000e-05  1.04999990e+01 
 1.50800000e-05  1.05000000e+01  1.50800000e-05  1.04998936e+01  1.50800000e-05  1.37642984e+00  1.50800000e-05  1.04999989e+01 
 1.50900000e-05  1.05000000e+01  1.50900000e-05  1.04998936e+01  1.50900000e-05  1.37656124e+00  1.50900000e-05  1.04999990e+01 
 1.51000000e-05  1.05000000e+01  1.51000000e-05  1.04998935e+01  1.51000000e-05  1.37669279e+00  1.51000000e-05  1.04999989e+01 
 1.51100000e-05  1.05000000e+01  1.51100000e-05  1.04998935e+01  1.51100000e-05  1.37682450e+00  1.51100000e-05  1.04999990e+01 
 1.51200000e-05  1.05000000e+01  1.51200000e-05  1.04998935e+01  1.51200000e-05  1.37695635e+00  1.51200000e-05  1.04999989e+01 
 1.51300000e-05  1.05000000e+01  1.51300000e-05  1.04998935e+01  1.51300000e-05  1.37708836e+00  1.51300000e-05  1.04999990e+01 
 1.51400000e-05  1.05000000e+01  1.51400000e-05  1.04998935e+01  1.51400000e-05  1.37722051e+00  1.51400000e-05  1.04999989e+01 
 1.51500000e-05  1.05000000e+01  1.51500000e-05  1.04998934e+01  1.51500000e-05  1.37735282e+00  1.51500000e-05  1.04999990e+01 
 1.51600000e-05  1.05000000e+01  1.51600000e-05  1.04998934e+01  1.51600000e-05  1.37748528e+00  1.51600000e-05  1.04999989e+01 
 1.51700000e-05  1.05000000e+01  1.51700000e-05  1.04998934e+01  1.51700000e-05  1.37761790e+00  1.51700000e-05  1.04999990e+01 
 1.51800000e-05  1.05000000e+01  1.51800000e-05  1.04998934e+01  1.51800000e-05  1.37775066e+00  1.51800000e-05  1.04999989e+01 
 1.51900000e-05  1.05000000e+01  1.51900000e-05  1.04998934e+01  1.51900000e-05  1.37788358e+00  1.51900000e-05  1.04999990e+01 
 1.52000000e-05  1.05000000e+01  1.52000000e-05  1.04998933e+01  1.52000000e-05  1.37801665e+00  1.52000000e-05  1.04999989e+01 
 1.52100000e-05  1.05000000e+01  1.52100000e-05  1.04998933e+01  1.52100000e-05  1.37814987e+00  1.52100000e-05  1.04999990e+01 
 1.52200000e-05  1.05000000e+01  1.52200000e-05  1.04998933e+01  1.52200000e-05  1.37828325e+00  1.52200000e-05  1.04999989e+01 
 1.52300000e-05  1.05000000e+01  1.52300000e-05  1.04998933e+01  1.52300000e-05  1.37841678e+00  1.52300000e-05  1.04999990e+01 
 1.52400000e-05  1.05000000e+01  1.52400000e-05  1.04998933e+01  1.52400000e-05  1.37855046e+00  1.52400000e-05  1.04999989e+01 
 1.52500000e-05  1.05000000e+01  1.52500000e-05  1.04998932e+01  1.52500000e-05  1.37868430e+00  1.52500000e-05  1.04999990e+01 
 1.52600000e-05  1.05000000e+01  1.52600000e-05  1.04998932e+01  1.52600000e-05  1.37881829e+00  1.52600000e-05  1.04999989e+01 
 1.52700000e-05  1.05000000e+01  1.52700000e-05  1.04998932e+01  1.52700000e-05  1.37895244e+00  1.52700000e-05  1.04999990e+01 
 1.52800000e-05  1.05000000e+01  1.52800000e-05  1.04998932e+01  1.52800000e-05  1.37908674e+00  1.52800000e-05  1.04999989e+01 
 1.52900000e-05  1.05000000e+01  1.52900000e-05  1.04998932e+01  1.52900000e-05  1.37922120e+00  1.52900000e-05  1.04999990e+01 
 1.53000000e-05  1.05000000e+01  1.53000000e-05  1.04998931e+01  1.53000000e-05  1.37935581e+00  1.53000000e-05  1.04999989e+01 
 1.53100000e-05  1.05000000e+01  1.53100000e-05  1.04998931e+01  1.53100000e-05  1.37949057e+00  1.53100000e-05  1.04999990e+01 
 1.53200000e-05  1.05000000e+01  1.53200000e-05  1.04998931e+01  1.53200000e-05  1.37962550e+00  1.53200000e-05  1.04999989e+01 
 1.53300000e-05  1.05000000e+01  1.53300000e-05  1.04998931e+01  1.53300000e-05  1.37976058e+00  1.53300000e-05  1.04999990e+01 
 1.53400000e-05  1.05000000e+01  1.53400000e-05  1.04998931e+01  1.53400000e-05  1.37989581e+00  1.53400000e-05  1.04999989e+01 
 1.53500000e-05  1.05000000e+01  1.53500000e-05  1.04998930e+01  1.53500000e-05  1.38003120e+00  1.53500000e-05  1.04999990e+01 
 1.53600000e-05  1.05000000e+01  1.53600000e-05  1.04998930e+01  1.53600000e-05  1.38016675e+00  1.53600000e-05  1.04999989e+01 
 1.53700000e-05  1.05000000e+01  1.53700000e-05  1.04998930e+01  1.53700000e-05  1.38030246e+00  1.53700000e-05  1.04999990e+01 
 1.53800000e-05  1.05000000e+01  1.53800000e-05  1.04998930e+01  1.53800000e-05  1.38043832e+00  1.53800000e-05  1.04999989e+01 
 1.53900000e-05  1.05000000e+01  1.53900000e-05  1.04998930e+01  1.53900000e-05  1.38057434e+00  1.53900000e-05  1.04999990e+01 
 1.54000000e-05  1.05000000e+01  1.54000000e-05  1.04998929e+01  1.54000000e-05  1.38071052e+00  1.54000000e-05  1.04999989e+01 
 1.54100000e-05  1.05000000e+01  1.54100000e-05  1.04998929e+01  1.54100000e-05  1.38084685e+00  1.54100000e-05  1.04999990e+01 
 1.54200000e-05  1.05000000e+01  1.54200000e-05  1.04998929e+01  1.54200000e-05  1.38098335e+00  1.54200000e-05  1.04999990e+01 
 1.54300000e-05  1.05000000e+01  1.54300000e-05  1.04998929e+01  1.54300000e-05  1.38112000e+00  1.54300000e-05  1.04999990e+01 
 1.54400000e-05  1.05000000e+01  1.54400000e-05  1.04998928e+01  1.54400000e-05  1.38125681e+00  1.54400000e-05  1.04999990e+01 
 1.54500000e-05  1.05000000e+01  1.54500000e-05  1.04998928e+01  1.54500000e-05  1.38139378e+00  1.54500000e-05  1.04999990e+01 
 1.54600000e-05  1.05000000e+01  1.54600000e-05  1.04998928e+01  1.54600000e-05  1.38153091e+00  1.54600000e-05  1.04999990e+01 
 1.54700000e-05  1.05000000e+01  1.54700000e-05  1.04998928e+01  1.54700000e-05  1.38166820e+00  1.54700000e-05  1.04999990e+01 
 1.54800000e-05  1.05000000e+01  1.54800000e-05  1.04998928e+01  1.54800000e-05  1.38180565e+00  1.54800000e-05  1.04999990e+01 
 1.54900000e-05  1.05000000e+01  1.54900000e-05  1.04998927e+01  1.54900000e-05  1.38194326e+00  1.54900000e-05  1.04999990e+01 
 1.55000000e-05  1.05000000e+01  1.55000000e-05  1.04998927e+01  1.55000000e-05  1.38208103e+00  1.55000000e-05  1.04999990e+01 
 1.55100000e-05  1.05000000e+01  1.55100000e-05  1.04998927e+01  1.55100000e-05  1.38221896e+00  1.55100000e-05  1.04999990e+01 
 1.55200000e-05  1.05000000e+01  1.55200000e-05  1.04998927e+01  1.55200000e-05  1.38235705e+00  1.55200000e-05  1.04999990e+01 
 1.55300000e-05  1.05000000e+01  1.55300000e-05  1.04998927e+01  1.55300000e-05  1.38249530e+00  1.55300000e-05  1.04999990e+01 
 1.55400000e-05  1.05000000e+01  1.55400000e-05  1.04998926e+01  1.55400000e-05  1.38263372e+00  1.55400000e-05  1.04999990e+01 
 1.55500000e-05  1.05000000e+01  1.55500000e-05  1.04998926e+01  1.55500000e-05  1.38277229e+00  1.55500000e-05  1.04999990e+01 
 1.55600000e-05  1.05000000e+01  1.55600000e-05  1.04998926e+01  1.55600000e-05  1.38291103e+00  1.55600000e-05  1.04999990e+01 
 1.55700000e-05  1.05000000e+01  1.55700000e-05  1.04998926e+01  1.55700000e-05  1.38304993e+00  1.55700000e-05  1.04999990e+01 
 1.55800000e-05  1.05000000e+01  1.55800000e-05  1.04998925e+01  1.55800000e-05  1.38318899e+00  1.55800000e-05  1.04999990e+01 
 1.55900000e-05  1.05000000e+01  1.55900000e-05  1.04998925e+01  1.55900000e-05  1.38332821e+00  1.55900000e-05  1.04999990e+01 
 1.56000000e-05  1.05000000e+01  1.56000000e-05  1.04998925e+01  1.56000000e-05  1.38346760e+00  1.56000000e-05  1.04999990e+01 
 1.56100000e-05  1.05000000e+01  1.56100000e-05  1.04998925e+01  1.56100000e-05  1.38360715e+00  1.56100000e-05  1.04999990e+01 
 1.56200000e-05  1.05000000e+01  1.56200000e-05  1.04998925e+01  1.56200000e-05  1.38374686e+00  1.56200000e-05  1.04999990e+01 
 1.56300000e-05  1.05000000e+01  1.56300000e-05  1.04998924e+01  1.56300000e-05  1.38388674e+00  1.56300000e-05  1.04999990e+01 
 1.56400000e-05  1.05000000e+01  1.56400000e-05  1.04998924e+01  1.56400000e-05  1.38402678e+00  1.56400000e-05  1.04999990e+01 
 1.56500000e-05  1.05000000e+01  1.56500000e-05  1.04998924e+01  1.56500000e-05  1.38416698e+00  1.56500000e-05  1.04999990e+01 
 1.56600000e-05  1.05000000e+01  1.56600000e-05  1.04998924e+01  1.56600000e-05  1.38430735e+00  1.56600000e-05  1.04999990e+01 
 1.56700000e-05  1.05000000e+01  1.56700000e-05  1.04998924e+01  1.56700000e-05  1.38444789e+00  1.56700000e-05  1.04999990e+01 
 1.56800000e-05  1.05000000e+01  1.56800000e-05  1.04998923e+01  1.56800000e-05  1.38458858e+00  1.56800000e-05  1.04999990e+01 
 1.56900000e-05  1.05000000e+01  1.56900000e-05  1.04998923e+01  1.56900000e-05  1.38472945e+00  1.56900000e-05  1.04999990e+01 
 1.57000000e-05  1.05000000e+01  1.57000000e-05  1.04998923e+01  1.57000000e-05  1.38487048e+00  1.57000000e-05  1.04999990e+01 
 1.57100000e-05  1.05000000e+01  1.57100000e-05  1.04998923e+01  1.57100000e-05  1.38501167e+00  1.57100000e-05  1.04999990e+01 
 1.57200000e-05  1.05000000e+01  1.57200000e-05  1.04998922e+01  1.57200000e-05  1.38515303e+00  1.57200000e-05  1.04999990e+01 
 1.57300000e-05  1.05000000e+01  1.57300000e-05  1.04998922e+01  1.57300000e-05  1.38529456e+00  1.57300000e-05  1.04999990e+01 
 1.57400000e-05  1.05000000e+01  1.57400000e-05  1.04998922e+01  1.57400000e-05  1.38543625e+00  1.57400000e-05  1.04999990e+01 
 1.57500000e-05  1.05000000e+01  1.57500000e-05  1.04998922e+01  1.57500000e-05  1.38557811e+00  1.57500000e-05  1.04999990e+01 
 1.57600000e-05  1.05000000e+01  1.57600000e-05  1.04998922e+01  1.57600000e-05  1.38572014e+00  1.57600000e-05  1.04999990e+01 
 1.57700000e-05  1.05000000e+01  1.57700000e-05  1.04998921e+01  1.57700000e-05  1.38586233e+00  1.57700000e-05  1.04999990e+01 
 1.57800000e-05  1.05000000e+01  1.57800000e-05  1.04998921e+01  1.57800000e-05  1.38600470e+00  1.57800000e-05  1.04999990e+01 
 1.57900000e-05  1.05000000e+01  1.57900000e-05  1.04998921e+01  1.57900000e-05  1.38614723e+00  1.57900000e-05  1.04999990e+01 
 1.58000000e-05  1.05000000e+01  1.58000000e-05  1.04998921e+01  1.58000000e-05  1.38628992e+00  1.58000000e-05  1.04999990e+01 
 1.58100000e-05  1.05000000e+01  1.58100000e-05  1.04998920e+01  1.58100000e-05  1.38643279e+00  1.58100000e-05  1.04999990e+01 
 1.58200000e-05  1.05000000e+01  1.58200000e-05  1.04998920e+01  1.58200000e-05  1.38657582e+00  1.58200000e-05  1.04999990e+01 
 1.58300000e-05  1.05000000e+01  1.58300000e-05  1.04998920e+01  1.58300000e-05  1.38671903e+00  1.58300000e-05  1.04999990e+01 
 1.58400000e-05  1.05000000e+01  1.58400000e-05  1.04998920e+01  1.58400000e-05  1.38686240e+00  1.58400000e-05  1.04999990e+01 
 1.58500000e-05  1.05000000e+01  1.58500000e-05  1.04998920e+01  1.58500000e-05  1.38700594e+00  1.58500000e-05  1.04999990e+01 
 1.58600000e-05  1.05000000e+01  1.58600000e-05  1.04998919e+01  1.58600000e-05  1.38714965e+00  1.58600000e-05  1.04999990e+01 
 1.58700000e-05  1.05000000e+01  1.58700000e-05  1.04998919e+01  1.58700000e-05  1.38729354e+00  1.58700000e-05  1.04999990e+01 
 1.58800000e-05  1.05000000e+01  1.58800000e-05  1.04998919e+01  1.58800000e-05  1.38743759e+00  1.58800000e-05  1.04999990e+01 
 1.58900000e-05  1.05000000e+01  1.58900000e-05  1.04998919e+01  1.58900000e-05  1.38758181e+00  1.58900000e-05  1.04999990e+01 
 1.59000000e-05  1.05000000e+01  1.59000000e-05  1.04998918e+01  1.59000000e-05  1.38772620e+00  1.59000000e-05  1.04999990e+01 
 1.59100000e-05  1.05000000e+01  1.59100000e-05  1.04998918e+01  1.59100000e-05  1.38787077e+00  1.59100000e-05  1.04999990e+01 
 1.59200000e-05  1.05000000e+01  1.59200000e-05  1.04998918e+01  1.59200000e-05  1.38801550e+00  1.59200000e-05  1.04999990e+01 
 1.59300000e-05  1.05000000e+01  1.59300000e-05  1.04998918e+01  1.59300000e-05  1.38816041e+00  1.59300000e-05  1.04999990e+01 
 1.59400000e-05  1.05000000e+01  1.59400000e-05  1.04998917e+01  1.59400000e-05  1.38830549e+00  1.59400000e-05  1.04999990e+01 
 1.59500000e-05  1.05000000e+01  1.59500000e-05  1.04998917e+01  1.59500000e-05  1.38845074e+00  1.59500000e-05  1.04999990e+01 
 1.59600000e-05  1.05000000e+01  1.59600000e-05  1.04998917e+01  1.59600000e-05  1.38859616e+00  1.59600000e-05  1.04999990e+01 
